lead_id,entry_date,month,month_num,source,industry,final_stage,days_in_funnel,close_date,mrr,cac,is_won,is_lost
1257,2025-07-26,July,7,Social Media,E-commerce,Closed Lost,7,,0,326.62,0,1
1258,2025-07-26,July,7,Paid Search,Finance,Closed Lost,18,,0,354.25,0,1
1259,2025-07-26,July,7,Organic Search,Healthcare,Closed Lost,3,,0,191.56,0,1
1260,2025-07-26,July,7,Email Campaign,Finance,Closed Lost,9,,0,171.08,0,1
1261,2025-07-26,July,7,Email Campaign,E-commerce,Closed Won,42,2025-09-06,970.02,155.61,1,0
1262,2025-07-27,July,7,Email Campaign,Finance,Closed Lost,12,,0,168.41,0,1
1263,2025-07-27,July,7,Social Media,Finance,Closed Lost,3,,0,285.84,0,1
1264,2025-07-27,July,7,Referral,Agency,Closed Lost,5,,0,94.83,0,1
1265,2025-07-27,July,7,Organic Search,SaaS,Closed Lost,5,,0,187.17,0,1
1266,2025-07-27,July,7,Organic Search,E-commerce,Closed Lost,9,,0,193.1,0,1
1267,2025-07-27,July,7,Paid Search,Healthcare,Closed Lost,8,,0,302.08,0,1
1268,2025-07-27,July,7,Organic Search,Agency,Closed Lost,10,,0,214.43,0,1
1269,2025-07-28,July,7,Paid Search,E-commerce,Closed Lost,10,,0,349.21,0,1
1270,2025-07-28,July,7,Paid Search,Healthcare,Closed Lost,4,,0,354.26,0,1
1271,2025-07-28,July,7,Email Campaign,Agency,Closed Won,48,2025-09-14,1258.37,159.86,1,0
1272,2025-07-28,July,7,Email Campaign,E-commerce,Closed Lost,19,,0,174.35,0,1
1273,2025-07-28,July,7,Referral,E-commerce,Closed Lost,6,,0,97.26,0,1
1274,2025-07-28,July,7,Social Media,Finance,Closed Won,34,2025-08-31,1307.37,289.57,1,0
1275,2025-07-28,July,7,Paid Search,E-commerce,Closed Won,52,2025-09-18,984.14,322.34,1,0
1276,2025-07-28,July,7,Organic Search,Agency,Closed Lost,10,,0,199.13,0,1
1277,2025-07-29,July,7,Referral,Agency,Closed Lost,8,,0,101.9,0,1
1278,2025-07-29,July,7,Social Media,Agency,Closed Lost,8,,0,293.55,0,1
1279,2025-07-29,July,7,Paid Search,E-commerce,Closed Lost,4,,0,345.21,0,1
1280,2025-07-29,July,7,Email Campaign,E-commerce,Closed Won,46,2025-09-13,1169.1,171.8,1,0
1281,2025-07-29,July,7,Email Campaign,Agency,Closed Lost,4,,0,156.76,0,1
1282,2025-07-29,July,7,Organic Search,Healthcare,Closed Lost,10,,0,206.24,0,1
1283,2025-07-29,July,7,Paid Search,SaaS,Closed Won,35,2025-09-02,1401.89,309.76,1,0
1284,2025-07-29,July,7,Referral,Healthcare,Closed Lost,12,,0,108.94,0,1
1285,2025-07-30,July,7,Paid Search,Finance,Closed Lost,7,,0,342.36,0,1
1286,2025-07-30,July,7,Email Campaign,E-commerce,Closed Lost,8,,0,162.21,0,1
1287,2025-07-30,July,7,Email Campaign,Agency,Closed Won,29,2025-08-28,1022.19,174.26,1,0
1288,2025-07-30,July,7,Email Campaign,Healthcare,Closed Lost,15,,0,187.56,0,1
1289,2025-07-30,July,7,Paid Search,Agency,Closed Lost,5,,0,359.72,0,1
1290,2025-07-30,July,7,Organic Search,E-commerce,Closed Lost,6,,0,191.08,0,1
1291,2025-07-31,July,7,Email Campaign,SaaS,Closed Lost,25,,0,167.29,0,1
1292,2025-07-31,July,7,Referral,E-commerce,Closed Lost,6,,0,107.07,0,1
1293,2025-07-31,July,7,Referral,Agency,Closed Lost,7,,0,107.56,0,1
1294,2025-07-31,July,7,Referral,Healthcare,Closed Lost,15,,0,94.81,0,1
1295,2025-07-31,July,7,Referral,Healthcare,Closed Lost,3,,0,114.31,0,1
1296,2025-07-31,July,7,Email Campaign,Healthcare,Closed Lost,9,,0,158.67,0,1
1297,2025-08-01,August,8,Social Media,Finance,Closed Lost,7,,0,287.44,0,1
1298,2025-08-01,August,8,Email Campaign,Healthcare,Closed Lost,8,,0,161.6,0,1
1299,2025-08-01,August,8,Social Media,SaaS,Closed Lost,27,,0,303.59,0,1
1300,2025-08-01,August,8,Email Campaign,SaaS,Closed Lost,44,,0,179.68,0,1
1301,2025-08-02,August,8,Referral,Finance,Closed Lost,33,,0,98.79,0,1
1302,2025-08-02,August,8,Paid Search,Healthcare,Closed Lost,10,,0,311.25,0,1
1303,2025-08-02,August,8,Email Campaign,E-commerce,Closed Lost,15,,0,184.78,0,1
1304,2025-08-02,August,8,Email Campaign,Finance,Closed Lost,8,,0,171.31,0,1
1305,2025-08-02,August,8,Social Media,SaaS,Closed Lost,4,,0,308.77,0,1
1306,2025-08-02,August,8,Organic Search,E-commerce,Closed Lost,45,,0,217.88,0,1
1307,2025-08-02,August,8,Referral,Healthcare,Closed Lost,3,,0,111.78,0,1
1308,2025-08-03,August,8,Social Media,Agency,Closed Lost,36,,0,318.12,0,1
1309,2025-08-03,August,8,Social Media,Healthcare,Closed Lost,18,,0,335.72,0,1
1310,2025-08-03,August,8,Social Media,SaaS,Closed Lost,6,,0,336.11,0,1
1311,2025-08-03,August,8,Paid Search,Agency,Closed Lost,3,,0,306.94,0,1
1312,2025-08-03,August,8,Referral,Agency,Closed Lost,6,,0,101.77,0,1
1313,2025-08-03,August,8,Email Campaign,E-commerce,Closed Won,46,2025-09-18,1106.4,158.82,1,0
1314,2025-08-03,August,8,Referral,E-commerce,Closed Lost,9,,0,108.6,0,1
1315,2025-08-04,August,8,Organic Search,Finance,Closed Lost,3,,0,194.9,0,1
1316,2025-08-04,August,8,Email Campaign,E-commerce,Closed Lost,20,,0,183.89,0,1
1317,2025-08-04,August,8,Referral,Agency,Closed Lost,13,,0,109.26,0,1
1318,2025-08-04,August,8,Paid Search,Agency,Closed Lost,9,,0,303.04,0,1
1319,2025-08-04,August,8,Paid Search,Healthcare,Closed Lost,4,,0,368.0,0,1
1320,2025-08-04,August,8,Referral,Agency,Closed Lost,21,,0,112.06,0,1
1321,2025-08-04,August,8,Organic Search,Healthcare,Closed Lost,10,,0,182.79,0,1
1322,2025-08-04,August,8,Organic Search,Finance,Closed Lost,10,,0,188.22,0,1
1323,2025-08-05,August,8,Referral,Agency,Closed Lost,18,,0,103.69,0,1
1324,2025-08-05,August,8,Organic Search,Finance,Closed Lost,20,,0,192.98,0,1
1325,2025-08-05,August,8,Organic Search,Finance,Closed Lost,10,,0,216.64,0,1
1326,2025-08-05,August,8,Social Media,Finance,Closed Lost,6,,0,285.59,0,1
1327,2025-08-05,August,8,Organic Search,Healthcare,Closed Lost,4,,0,200.63,0,1
1328,2025-08-05,August,8,Paid Search,SaaS,Closed Lost,33,,0,363.61,0,1
1329,2025-08-06,August,8,Email Campaign,SaaS,Closed Lost,4,,0,173.52,0,1
1330,2025-08-06,August,8,Referral,Healthcare,Closed Lost,4,,0,110.18,0,1
1331,2025-08-06,August,8,Referral,SaaS,Closed Lost,8,,0,101.69,0,1
1332,2025-08-06,August,8,Email Campaign,SaaS,Closed Lost,5,,0,167.42,0,1
1333,2025-08-06,August,8,Referral,Healthcare,Closed Lost,10,,0,97.81,0,1
1334,2025-08-06,August,8,Social Media,Agency,Closed Lost,6,,0,311.87,0,1
1335,2025-08-07,August,8,Referral,SaaS,Closed Lost,6,,0,112.21,0,1
1336,2025-08-07,August,8,Referral,Finance,Closed Lost,18,,0,113.99,0,1
1337,2025-08-07,August,8,Social Media,Agency,Closed Won,29,2025-09-05,1183.1,286.23,1,0
1338,2025-08-07,August,8,Social Media,Agency,Closed Lost,39,,0,321.24,0,1
1339,2025-08-07,August,8,Organic Search,Agency,Closed Lost,16,,0,191.83,0,1
1340,2025-08-07,August,8,Email Campaign,Healthcare,Closed Lost,5,,0,169.12,0,1
1341,2025-08-08,August,8,Organic Search,Healthcare,Closed Lost,36,,0,201.81,0,1
1342,2025-08-08,August,8,Organic Search,Agency,Closed Won,44,2025-09-21,1296.48,185.91,1,0
1343,2025-08-08,August,8,Social Media,E-commerce,Closed Lost,3,,0,334.38,0,1
1344,2025-08-08,August,8,Paid Search,Healthcare,Closed Won,30,2025-09-07,1151.93,333.15,1,0
1345,2025-08-08,August,8,Social Media,Finance,Closed Lost,10,,0,332.74,0,1
1346,2025-08-08,August,8,Email Campaign,SaaS,Closed Lost,18,,0,177.87,0,1
1347,2025-08-08,August,8,Paid Search,Healthcare,Closed Won,29,2025-09-06,1344.9,357.02,1,0
1348,2025-08-08,August,8,Organic Search,E-commerce,Closed Lost,8,,0,204.7,0,1
1349,2025-08-08,August,8,Paid Search,Finance,Closed Lost,7,,0,310.97,0,1
1350,2025-08-08,August,8,Social Media,SaaS,Closed Lost,17,,0,283.99,0,1
1351,2025-08-09,August,8,Organic Search,Agency,Closed Lost,40,,0,208.82,0,1
1352,2025-08-09,August,8,Social Media,E-commerce,Closed Lost,3,,0,344.76,0,1
1353,2025-08-09,August,8,Organic Search,Agency,Closed Lost,10,,0,206.24,0,1
1354,2025-08-09,August,8,Social Media,Agency,Closed Lost,10,,0,288.16,0,1
1355,2025-08-10,August,8,Referral,Healthcare,Closed Lost,9,,0,95.38,0,1
1356,2025-08-10,August,8,Social Media,Healthcare,Closed Lost,34,,0,316.75,0,1
1357,2025-08-10,August,8,Referral,Agency,Closed Lost,6,,0,113.79,0,1
1358,2025-08-10,August,8,Referral,Healthcare,Closed Lost,7,,0,108.28,0,1
1359,2025-08-10,August,8,Email Campaign,Agency,Closed Lost,12,,0,188.33,0,1
1360,2025-08-10,August,8,Paid Search,E-commerce,Closed Lost,4,,0,320.71,0,1
1361,2025-08-10,August,8,Referral,Healthcare,Closed Lost,18,,0,104.66,0,1
1362,2025-08-11,August,8,Email Campaign,E-commerce,Closed Lost,4,,0,157.95,0,1
1363,2025-08-11,August,8,Social Media,Finance,Closed Lost,21,,0,326.33,0,1
1364,2025-08-11,August,8,Paid Search,E-commerce,Closed Lost,4,,0,350.25,0,1
1365,2025-08-11,August,8,Organic Search,SaaS,Closed Lost,8,,0,188.58,0,1
1366,2025-08-11,August,8,Social Media,Finance,Closed Lost,5,,0,289.39,0,1
1367,2025-08-12,August,8,Referral,SaaS,Closed Lost,49,,0,109.55,0,1
1368,2025-08-12,August,8,Social Media,Agency,Closed Lost,3,,0,322.47,0,1
1369,2025-08-12,August,8,Referral,Agency,Closed Lost,7,,0,100.02,0,1
1370,2025-08-12,August,8,Social Media,Finance,Closed Lost,4,,0,295.05,0,1
1371,2025-08-12,August,8,Email Campaign,Agency,Closed Lost,4,,0,164.87,0,1
1372,2025-08-12,August,8,Social Media,E-commerce,Closed Lost,4,,0,290.26,0,1
1373,2025-08-12,August,8,Social Media,Agency,Closed Lost,9,,0,304.14,0,1
1374,2025-08-12,August,8,Paid Search,Agency,Closed Lost,10,,0,320.49,0,1
1375,2025-08-13,August,8,Organic Search,Agency,Closed Lost,6,,0,184.51,0,1
1376,2025-08-13,August,8,Social Media,SaaS,Closed Lost,8,,0,346.13,0,1
1377,2025-08-13,August,8,Social Media,Finance,Closed Lost,31,,0,313.39,0,1
1378,2025-08-13,August,8,Paid Search,SaaS,Closed Lost,4,,0,310.78,0,1
1379,2025-08-13,August,8,Organic Search,Agency,Closed Lost,25,,0,203.87,0,1
1380,2025-08-13,August,8,Organic Search,Finance,Closed Lost,39,,0,202.82,0,1
1381,2025-08-13,August,8,Referral,Healthcare,Closed Lost,7,,0,107.94,0,1
1382,2025-08-14,August,8,Paid Search,Finance,Closed Lost,6,,0,327.48,0,1
1383,2025-08-14,August,8,Email Campaign,Healthcare,Closed Lost,18,,0,180.5,0,1
1384,2025-08-14,August,8,Email Campaign,Agency,Closed Lost,14,,0,170.7,0,1
1385,2025-08-14,August,8,Referral,Agency,Closed Lost,5,,0,98.28,0,1
1386,2025-08-14,August,8,Email Campaign,Agency,Closed Lost,3,,0,170.78,0,1
1387,2025-08-14,August,8,Email Campaign,Finance,Closed Lost,3,,0,181.94,0,1
1388,2025-08-14,August,8,Referral,SaaS,Closed Lost,9,,0,100.46,0,1
1389,2025-08-14,August,8,Social Media,Healthcare,Closed Lost,7,,0,312.81,0,1
1390,2025-08-15,August,8,Email Campaign,Agency,Closed Lost,5,,0,181.46,0,1
1391,2025-08-15,August,8,Social Media,Finance,Closed Lost,4,,0,334.23,0,1
1392,2025-08-15,August,8,Social Media,Healthcare,Closed Lost,9,,0,311.22,0,1
1393,2025-08-15,August,8,Social Media,Finance,Closed Lost,9,,0,339.93,0,1
1394,2025-08-15,August,8,Email Campaign,E-commerce,Closed Lost,37,,0,171.91,0,1
1395,2025-08-15,August,8,Referral,Healthcare,Closed Lost,18,,0,109.65,0,1
1396,2025-08-15,August,8,Social Media,E-commerce,Closed Won,43,2025-09-27,1228.96,323.5,1,0
1397,2025-08-16,August,8,Paid Search,Agency,Closed Lost,4,,0,353.22,0,1
1398,2025-08-16,August,8,Paid Search,Healthcare,Closed Lost,29,,0,314.2,0,1
1399,2025-08-16,August,8,Paid Search,SaaS,Closed Lost,4,,0,320.73,0,1
1400,2025-08-16,August,8,Organic Search,Healthcare,Closed Lost,4,,0,194.69,0,1
1401,2025-08-16,August,8,Social Media,SaaS,Closed Lost,3,,0,317.87,0,1
1402,2025-08-16,August,8,Social Media,SaaS,Closed Lost,13,,0,307.33,0,1
1403,2025-08-16,August,8,Paid Search,SaaS,Closed Lost,12,,0,312.21,0,1
1404,2025-08-16,August,8,Email Campaign,SaaS,Closed Lost,20,,0,160.58,0,1
1405,2025-08-17,August,8,Email Campaign,Healthcare,Closed Lost,10,,0,181.41,0,1
1406,2025-08-17,August,8,Referral,SaaS,Closed Lost,27,,0,98.53,0,1
1407,2025-08-17,August,8,Social Media,Healthcare,Closed Lost,10,,0,297.73,0,1
1408,2025-08-17,August,8,Email Campaign,Healthcare,Closed Lost,17,,0,170.52,0,1
1409,2025-08-17,August,8,Email Campaign,Finance,Closed Lost,8,,0,183.99,0,1
1410,2025-08-17,August,8,Organic Search,Agency,Closed Lost,20,,0,202.21,0,1
1411,2025-08-17,August,8,Email Campaign,Healthcare,Closed Lost,5,,0,174.93,0,1
1412,2025-08-18,August,8,Email Campaign,Healthcare,Closed Lost,40,,0,171.7,0,1
1413,2025-08-18,August,8,Social Media,Finance,Closed Lost,4,,0,302.39,0,1
1414,2025-08-18,August,8,Organic Search,SaaS,Closed Lost,8,,0,200.79,0,1
1415,2025-08-18,August,8,Organic Search,E-commerce,Closed Lost,4,,0,214.08,0,1
1416,2025-08-18,August,8,Organic Search,Agency,Closed Lost,4,,0,204.84,0,1
1417,2025-08-19,August,8,Email Campaign,Healthcare,Closed Lost,5,,0,162.5,0,1
1418,2025-08-19,August,8,Referral,Healthcare,Closed Lost,5,,0,113.8,0,1
1419,2025-08-19,August,8,Referral,SaaS,Closed Lost,19,,0,96.3,0,1
1420,2025-08-19,August,8,Social Media,Agency,Closed Lost,6,,0,285.5,0,1
1421,2025-08-19,August,8,Organic Search,Healthcare,Closed Lost,9,,0,181.12,0,1
1422,2025-08-19,August,8,Email Campaign,Finance,Closed Lost,3,,0,175.69,0,1
1423,2025-08-19,August,8,Organic Search,SaaS,Closed Lost,3,,0,210.5,0,1
1424,2025-08-20,August,8,Organic Search,Healthcare,Closed Lost,8,,0,216.71,0,1
1425,2025-08-20,August,8,Social Media,SaaS,Closed Lost,7,,0,328.11,0,1
1426,2025-08-20,August,8,Social Media,Agency,Closed Lost,3,,0,319.14,0,1
1427,2025-08-20,August,8,Organic Search,Finance,Closed Lost,28,,0,211.89,0,1
1428,2025-08-21,August,8,Paid Search,Healthcare,Closed Lost,3,,0,339.58,0,1
1429,2025-08-21,August,8,Paid Search,E-commerce,Closed Lost,36,,0,366.65,0,1
1430,2025-08-21,August,8,Organic Search,Agency,Closed Lost,3,,0,180.88,0,1
1431,2025-08-21,August,8,Social Media,E-commerce,Closed Lost,32,,0,309.92,0,1
1432,2025-08-21,August,8,Email Campaign,E-commerce,Closed Lost,7,,0,161.36,0,1
1433,2025-08-21,August,8,Social Media,Finance,Closed Lost,10,,0,322.86,0,1
1434,2025-08-21,August,8,Paid Search,SaaS,Closed Lost,5,,0,363.67,0,1
1435,2025-08-22,August,8,Referral,E-commerce,Closed Lost,10,,0,105.66,0,1
1436,2025-08-22,August,8,Referral,Finance,Closed Won,37,2025-09-28,1325.81,112.11,1,0
1437,2025-08-22,August,8,Email Campaign,E-commerce,Closed Lost,5,,0,173.05,0,1
1438,2025-08-22,August,8,Email Campaign,E-commerce,Closed Lost,39,,0,156.19,0,1
1439,2025-08-22,August,8,Paid Search,Healthcare,Closed Lost,3,,0,307.66,0,1
1440,2025-08-23,August,8,Paid Search,Finance,Closed Lost,32,,0,338.11,0,1
1441,2025-08-23,August,8,Email Campaign,SaaS,Closed Lost,9,,0,166.4,0,1
1442,2025-08-23,August,8,Social Media,Finance,Closed Lost,8,,0,295.72,0,1
1443,2025-08-23,August,8,Social Media,Healthcare,Closed Lost,8,,0,314.58,0,1
1444,2025-08-23,August,8,Referral,SaaS,Closed Lost,3,,0,108.1,0,1
1445,2025-08-23,August,8,Organic Search,Finance,Closed Lost,9,,0,201.67,0,1
1446,2025-08-23,August,8,Organic Search,SaaS,Closed Lost,8,,0,200.19,0,1
1447,2025-08-23,August,8,Paid Search,Agency,Closed Lost,3,,0,330.8,0,1
1448,2025-08-23,August,8,Social Media,Finance,Closed Lost,26,,0,304.77,0,1
1449,2025-08-23,August,8,Social Media,SaaS,Closed Lost,4,,0,303.11,0,1
1450,2025-08-23,August,8,Social Media,SaaS,Closed Lost,11,,0,331.54,0,1
1451,2025-08-24,August,8,Referral,Healthcare,Closed Lost,32,,0,99.87,0,1
1452,2025-08-24,August,8,Organic Search,Finance,Closed Lost,13,,0,207.24,0,1
1453,2025-08-24,August,8,Paid Search,E-commerce,Closed Lost,6,,0,337.07,0,1
1454,2025-08-24,August,8,Social Media,SaaS,Closed Lost,37,,0,285.11,0,1
1455,2025-08-24,August,8,Organic Search,E-commerce,Closed Lost,10,,0,218.35,0,1
1456,2025-08-25,August,8,Organic Search,E-commerce,Closed Lost,4,,0,200.93,0,1
1457,2025-08-25,August,8,Organic Search,Agency,Closed Lost,3,,0,203.26,0,1
1458,2025-08-25,August,8,Paid Search,Healthcare,Closed Won,30,2025-09-24,1253.04,325.56,1,0
1459,2025-08-25,August,8,Email Campaign,Finance,Closed Lost,40,,0,168.28,0,1
1460,2025-08-25,August,8,Paid Search,Healthcare,Closed Lost,17,,0,332.43,0,1
1461,2025-08-25,August,8,Organic Search,E-commerce,Closed Lost,5,,0,199.02,0,1
1462,2025-08-25,August,8,Paid Search,Finance,Closed Lost,9,,0,345.62,0,1
1463,2025-08-26,August,8,Paid Search,Agency,Closed Lost,4,,0,305.61,0,1
1464,2025-08-26,August,8,Email Campaign,SaaS,Closed Lost,27,,0,174.03,0,1
1465,2025-08-26,August,8,Email Campaign,Healthcare,Closed Lost,37,,0,168.71,0,1
1466,2025-08-26,August,8,Email Campaign,Agency,Closed Lost,21,,0,182.03,0,1
1467,2025-08-26,August,8,Paid Search,Finance,Closed Lost,33,,0,352.19,0,1
1468,2025-08-27,August,8,Organic Search,E-commerce,Closed Lost,3,,0,208.12,0,1
1469,2025-08-27,August,8,Social Media,Agency,Closed Lost,8,,0,307.63,0,1
1470,2025-08-27,August,8,Organic Search,E-commerce,Closed Lost,32,,0,195.14,0,1
1471,2025-08-27,August,8,Referral,Healthcare,Closed Lost,13,,0,102.52,0,1
1472,2025-08-27,August,8,Organic Search,E-commerce,Closed Lost,26,,0,192.14,0,1
1473,2025-08-28,August,8,Organic Search,Healthcare,Closed Lost,5,,0,186.43,0,1
1474,2025-08-28,August,8,Referral,Healthcare,Closed Lost,21,,0,96.85,0,1
1475,2025-08-28,August,8,Social Media,Agency,Closed Lost,9,,0,324.97,0,1
1476,2025-08-28,August,8,Referral,Agency,Closed Lost,9,,0,101.25,0,1
1477,2025-08-28,August,8,Organic Search,Healthcare,Closed Lost,3,,0,199.27,0,1
1478,2025-08-28,August,8,Paid Search,Finance,Closed Lost,10,,0,368.11,0,1
1479,2025-08-28,August,8,Organic Search,Healthcare,Closed Lost,6,,0,204.5,0,1
1480,2025-08-28,August,8,Organic Search,E-commerce,Closed Lost,25,,0,202.99,0,1
1481,2025-08-29,August,8,Social Media,Healthcare,Closed Lost,24,,0,326.08,0,1
1482,2025-08-29,August,8,Organic Search,SaaS,Closed Won,32,2025-09-30,1352.08,205.14,1,0
1483,2025-08-29,August,8,Paid Search,Finance,Closed Lost,3,,0,360.89,0,1
1484,2025-08-29,August,8,Paid Search,Healthcare,Closed Lost,9,,0,351.17,0,1
1485,2025-08-29,August,8,Social Media,SaaS,Closed Lost,17,,0,303.56,0,1
1486,2025-08-29,August,8,Social Media,SaaS,Closed Lost,7,,0,306.65,0,1
1487,2025-08-29,August,8,Social Media,Healthcare,Closed Lost,9,,0,306.59,0,1
1488,2025-08-29,August,8,Paid Search,Healthcare,Closed Lost,9,,0,341.25,0,1
1489,2025-08-30,August,8,Referral,E-commerce,Closed Lost,5,,0,114.42,0,1
1490,2025-08-30,August,8,Referral,Healthcare,Closed Lost,9,,0,99.4,0,1
1491,2025-08-30,August,8,Social Media,E-commerce,Closed Lost,5,,0,341.51,0,1
1492,2025-08-30,August,8,Email Campaign,Finance,Closed Lost,18,,0,181.69,0,1
1493,2025-08-30,August,8,Paid Search,SaaS,Closed Lost,24,,0,346.69,0,1
1494,2025-08-30,August,8,Social Media,Finance,Closed Lost,5,,0,335.97,0,1
1495,2025-08-30,August,8,Referral,Agency,Closed Lost,38,,0,109.27,0,1
1496,2025-08-30,August,8,Referral,E-commerce,Closed Lost,6,,0,101.75,0,1
1497,2025-08-31,August,8,Organic Search,Finance,Closed Lost,9,,0,215.11,0,1
1498,2025-08-31,August,8,Email Campaign,SaaS,Closed Lost,7,,0,186.9,0,1
1499,2025-08-31,August,8,Organic Search,Agency,Closed Lost,13,,0,209.52,0,1
1500,2025-08-31,August,8,Referral,Agency,Closed Lost,13,,0,106.58,0,1
1501,2025-08-31,August,8,Referral,Agency,Closed Lost,10,,0,110.71,0,1
1502,2025-08-31,August,8,Referral,Finance,Closed Lost,5,,0,98.88,0,1
1503,2025-09-01,September,9,Organic Search,Finance,Closed Lost,8,,0,191.48,0,1
1504,2025-09-01,September,9,Paid Search,E-commerce,Closed Lost,10,,0,340.82,0,1
1505,2025-09-01,September,9,Organic Search,E-commerce,Closed Lost,20,,0,182.52,0,1
1506,2025-09-01,September,9,Paid Search,Finance,Closed Lost,9,,0,327.74,0,1
1507,2025-09-01,September,9,Paid Search,E-commerce,Closed Lost,7,,0,326.14,0,1
1508,2025-09-02,September,9,Organic Search,Healthcare,Closed Lost,7,,0,217.0,0,1
1509,2025-09-02,September,9,Paid Search,Finance,Closed Lost,6,,0,352.78,0,1
1510,2025-09-02,September,9,Organic Search,Agency,Closed Lost,10,,0,208.68,0,1
1511,2025-09-02,September,9,Paid Search,SaaS,Closed Lost,7,,0,313.95,0,1
1512,2025-09-02,September,9,Email Campaign,SaaS,Closed Lost,17,,0,187.39,0,1
1513,2025-09-02,September,9,Paid Search,Finance,Closed Lost,18,,0,329.36,0,1
1514,2025-09-03,September,9,Email Campaign,Finance,Closed Lost,20,,0,167.07,0,1
1515,2025-09-03,September,9,Paid Search,Finance,Closed Lost,3,,0,356.86,0,1
1516,2025-09-03,September,9,Paid Search,Finance,Closed Lost,5,,0,333.76,0,1
1517,2025-09-03,September,9,Paid Search,E-commerce,Closed Lost,29,,0,331.89,0,1
1518,2025-09-03,September,9,Organic Search,E-commerce,Closed Won,48,2025-10-21,1106.8,183.67,1,0
1519,2025-09-03,September,9,Organic Search,E-commerce,Closed Lost,4,,0,190.42,0,1
1520,2025-09-03,September,9,Paid Search,SaaS,Closed Lost,15,,0,359.88,0,1
1521,2025-09-03,September,9,Organic Search,Finance,Closed Lost,10,,0,219.0,0,1
1522,2025-09-03,September,9,Social Media,Finance,Closed Lost,8,,0,305.3,0,1
1523,2025-09-04,September,9,Paid Search,SaaS,Closed Lost,14,,0,320.61,0,1
1524,2025-09-04,September,9,Email Campaign,Agency,Closed Lost,4,,0,176.39,0,1
1525,2025-09-04,September,9,Paid Search,Healthcare,Closed Lost,6,,0,333.97,0,1
1526,2025-09-04,September,9,Email Campaign,E-commerce,Closed Lost,7,,0,168.5,0,1
1527,2025-09-04,September,9,Referral,Healthcare,Closed Lost,10,,0,95.82,0,1
1528,2025-09-05,September,9,Referral,Agency,Closed Lost,21,,0,95.0,0,1
1529,2025-09-05,September,9,Email Campaign,Finance,Closed Lost,10,,0,180.56,0,1
1530,2025-09-05,September,9,Social Media,Finance,Closed Lost,11,,0,314.68,0,1
1531,2025-09-05,September,9,Social Media,SaaS,Closed Lost,4,,0,290.99,0,1
1532,2025-09-05,September,9,Organic Search,Finance,Closed Lost,10,,0,195.9,0,1
1533,2025-09-05,September,9,Organic Search,Agency,Closed Lost,21,,0,197.35,0,1
1534,2025-09-05,September,9,Organic Search,Agency,Closed Lost,3,,0,188.66,0,1
1535,2025-09-05,September,9,Paid Search,Finance,Closed Lost,4,,0,358.87,0,1
1536,2025-09-06,September,9,Paid Search,Agency,Closed Lost,3,,0,306.68,0,1
1537,2025-09-06,September,9,Paid Search,Finance,Closed Lost,22,,0,332.09,0,1
1538,2025-09-06,September,9,Referral,Agency,Closed Won,39,2025-10-15,1353.15,110.75,1,0
1539,2025-09-06,September,9,Organic Search,Agency,Closed Lost,8,,0,204.33,0,1
1540,2025-09-07,September,9,Organic Search,Healthcare,Closed Lost,10,,0,217.78,0,1
1541,2025-09-07,September,9,Paid Search,Agency,Closed Lost,4,,0,361.7,0,1
1542,2025-09-07,September,9,Referral,SaaS,Closed Lost,5,,0,101.84,0,1
1543,2025-09-07,September,9,Social Media,SaaS,Closed Lost,13,,0,303.06,0,1
1544,2025-09-07,September,9,Social Media,Healthcare,Closed Lost,9,,0,316.23,0,1
1545,2025-09-07,September,9,Social Media,E-commerce,Closed Lost,34,,0,288.31,0,1
1546,2025-09-08,September,9,Social Media,E-commerce,Closed Lost,9,,0,291.03,0,1
1547,2025-09-08,September,9,Social Media,Agency,Closed Lost,15,,0,318.58,0,1
1548,2025-09-08,September,9,Organic Search,Finance,Closed Lost,3,,0,213.23,0,1
1549,2025-09-08,September,9,Referral,Healthcare,Closed Won,32,2025-10-10,1282.56,114.69,1,0
1550,2025-09-08,September,9,Referral,SaaS,Closed Lost,22,,0,111.89,0,1
1551,2025-09-08,September,9,Email Campaign,E-commerce,Closed Lost,22,,0,177.36,0,1
1552,2025-09-08,September,9,Paid Search,E-commerce,Closed Lost,49,,0,328.91,0,1
1553,2025-09-08,September,9,Email Campaign,Agency,Closed Lost,3,,0,165.4,0,1
1554,2025-09-09,September,9,Referral,Agency,Closed Lost,7,,0,112.35,0,1
1555,2025-09-09,September,9,Email Campaign,Agency,Closed Lost,6,,0,156.04,0,1
1556,2025-09-09,September,9,Referral,SaaS,Closed Lost,33,,0,111.26,0,1
1557,2025-09-09,September,9,Organic Search,Finance,Closed Lost,4,,0,218.8,0,1
1558,2025-09-09,September,9,Email Campaign,SaaS,Closed Lost,3,,0,180.23,0,1
1559,2025-09-10,September,9,Referral,SaaS,Closed Lost,38,,0,107.52,0,1
1560,2025-09-10,September,9,Email Campaign,E-commerce,Closed Lost,5,,0,167.54,0,1
1561,2025-09-10,September,9,Paid Search,Finance,Closed Lost,10,,0,338.04,0,1
1562,2025-09-10,September,9,Social Media,SaaS,Closed Lost,27,,0,331.63,0,1
1563,2025-09-10,September,9,Email Campaign,Agency,Closed Lost,16,,0,183.72,0,1
1564,2025-09-10,September,9,Email Campaign,Healthcare,Closed Lost,9,,0,185.21,0,1
1565,2025-09-10,September,9,Organic Search,Agency,Closed Lost,9,,0,218.94,0,1
